CodeSystem,ConceptCode,ConceptName
ICD9CM,250.90,"Diabetes with unspecified complication, type II or unspecified type, not stated as uncontrolled"
ICD10CM,E11.37X3,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral"
ICD9CM,250.83,"Diabetes with other specified manifestations, type I [juvenile type], uncontrolled"
ICD9CM,250.82,"Diabetes with other specified manifestations, type II or unspecified type, uncontrolled"
ICD9CM,250.81,"Diabetes with other specified manifestations, type I [juvenile type], not stated as uncontrolled"
ICD9CM,250.80,"Diabetes with other specified manifestations, type II or unspecified type, not stated as uncontrolled"
ICD9CM,250.73,"Diabetes with peripheral circulatory disorders, type I [juvenile type], uncontrolled"
ICD9CM,250.72,"Diabetes with peripheral circulatory disorders, type II or unspecified type, uncontrolled"
ICD9CM,250.71,"Diabetes with peripheral circulatory disorders, type I [juvenile type], not stated as uncontrolled"
ICD9CM,250.70,"Diabetes with peripheral circulatory disorders, type II or unspecified type, not stated as uncontrolled"
ICD9CM,250.63,"Diabetes with neurological manifestations, type I [juvenile type], uncontrolled"
ICD9CM,250.62,"Diabetes with neurological manifestations, type II or unspecified type, uncontrolled"
ICD9CM,250.61,"Diabetes with neurological manifestations, type I [juvenile type], not stated as uncontrolled"
ICD9CM,250.60,"Diabetes with neurological manifestations, type II or unspecified type, not stated as uncontrolled"
ICD9CM,250.53,"Diabetes with ophthalmic manifestations, type I [juvenile type], uncontrolled"
ICD9CM,250.52,"Diabetes with ophthalmic manifestations, type II or unspecified type, uncontrolled"
ICD9CM,250.51,"Diabetes with ophthalmic manifestations, type I [juvenile type], not stated as uncontrolled"
ICD9CM,250.50,"Diabetes with ophthalmic manifestations, type II or unspecified type, not stated as uncontrolled"
ICD9CM,250.43,"Diabetes with renal manifestations, type I [juvenile type], uncontrolled"
ICD9CM,250.42,"Diabetes with renal manifestations, type II or unspecified type, uncontrolled"
ICD9CM,250.41,"Diabetes with renal manifestations, type I [juvenile type], not stated as uncontrolled"
ICD9CM,250.40,"Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled"
ICD9CM,250.33,"Diabetes with other coma, type I [juvenile type], uncontrolled"
ICD9CM,250.32,"Diabetes with other coma, type II or unspecified type, uncontrolled"
ICD9CM,250.31,"Diabetes with other coma, type I [juvenile type], not stated as uncontrolled"
ICD9CM,250.30,"Diabetes with other coma, type II or unspecified type, not stated as uncontrolled"
ICD9CM,250.23,"Diabetes with hyperosmolarity, type I [juvenile type], uncontrolled"
ICD9CM,250.22,"Diabetes with hyperosmolarity, type II or unspecified type, uncontrolled"
ICD9CM,250.21,"Diabetes with hyperosmolarity, type I [juvenile type], not stated as uncontrolled"
ICD9CM,250.20,"Diabetes with hyperosmolarity, type II or unspecified type, not stated as uncontrolled"
ICD9CM,250.13,"Diabetes with ketoacidosis, type I [juvenile type], uncontrolled"
ICD9CM,250.12,"Diabetes with ketoacidosis, type II or unspecified type, uncontrolled"
ICD9CM,250.11,"Diabetes with ketoacidosis, type I [juvenile type], not stated as uncontrolled"
ICD9CM,250.10,"Diabetes with ketoacidosis, type II or unspecified type, not stated as uncontrolled"
ICD9CM,250.03,"Diabetes mellitus without mention of complication, type I [juvenile type], uncontrolled"
SNOMED CT,82551000119103,Rubeosis iridis due to type 2 diabetes mellitus
SNOMED CT,82541000119100,Traction detachment of retina due to type 2 diabetes mellitus
SNOMED CT,81531005,Type 2 diabetes mellitus in obese
SNOMED CT,770098001,Cranial nerve palsy with type I diabetes mellitus
SNOMED CT,739681000,Disorder of eye due to type 1 diabetes mellitus
SNOMED CT,719216001,Hypoglycemic coma due to type 2 diabetes mellitus
SNOMED CT,71791000119104,Peripheral neuropathy co-occurrent and due to type 1 diabetes mellitus
SNOMED CT,71721000119101,Nephrotic syndrome due to type 1 diabetes mellitus
SNOMED CT,71441000119104,Nephrotic syndrome due to type 2 diabetes mellitus
SNOMED CT,713706002,Polyneuropathy due to type 2 diabetes mellitus
SNOMED CT,713705003,Polyneuropathy due to type 1 diabetes mellitus
SNOMED CT,713703005,Gastroparesis due to type 2 diabetes mellitus
SNOMED CT,713702000,Gastroparesis due to type 1 diabetes mellitus
SNOMED CT,712883005,Autonomic neuropathy due to type 2 diabetes mellitus
SNOMED CT,712882000,Autonomic neuropathy due to type 1 diabetes mellitus
SNOMED CT,691000119103,Erectile dysfunction due to type 1 diabetes mellitus
ICD9CM,648.04,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication"
ICD9CM,648.03,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication"
ICD9CM,648.02,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication"
ICD9CM,648.01,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition"
ICD9CM,648.00,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable"
SNOMED CT,60991000119100,Blindness due to type 1 diabetes mellitus
SNOMED CT,60971000119101,Proliferative retinopathy due to type 1 diabetes mellitus
SNOMED CT,60961000119107,Nonproliferative diabetic retinopathy due to type 1 diabetes mellitus
SNOMED CT,609567009,Pre-existing type 2 diabetes mellitus in pregnancy
SNOMED CT,609566000,Pregnancy and type 1 diabetes mellitus
SNOMED CT,609564002,Pre-existing type 1 diabetes mellitus in pregnancy
SNOMED CT,609562003,"Maturity onset diabetes of the young, type 1"
SNOMED CT,60951000119105,Blindness due to type 2 diabetes mellitus
SNOMED CT,46635009,T1DM - type 1 diabetes mellitus
SNOMED CT,44054006,Type 2 diabetes mellitus
SNOMED CT,428007007,Erectile dysfunction due to type 2 diabetes mellitus
SNOMED CT,427571000,Lumbosacral radiculoplexus neuropathy due to type 1 diabetes mellitus
SNOMED CT,427027005,Lumbosacral radiculoplexus neuropathy due to type 2 diabetes mellitus
SNOMED CT,422166005,Peripheral circulatory disorder due to type 2 diabetes mellitus
SNOMED CT,422099009,Disorder of eye due to type 2 diabetes mellitus
SNOMED CT,422034002,Retinopathy due to type 2 diabetes mellitus
SNOMED CT,421893009,Renal disorder due to type 1 diabetes mellitus
SNOMED CT,421847006,Ketoacidotic coma due to type 2 diabetes mellitus
SNOMED CT,421779007,Exudative maculopathy due to type 2 diabetes mellitus
SNOMED CT,421468001,Disorder of nervous system due to type 1 diabetes mellitus
SNOMED CT,421437000,Hypoglycemic coma due to type 1 diabetes mellitus
SNOMED CT,421365002,Peripheral circulatory disorder due to type 1 diabetes mellitus
SNOMED CT,421326000,Disorder of nervous system due to type 2 diabetes mellitus
SNOMED CT,421075007,Ketoacidotic coma due to type 1 diabetes mellitus
SNOMED CT,420918009,Mononeuropathy due to type 1 diabetes mellitus
SNOMED CT,420789003,Retinopathy due to type 1 diabetes mellitus
SNOMED CT,420486006,Exudative maculopathy due to type 1 diabetes mellitus
SNOMED CT,420436000,Mononeuropathy due to type 2 diabetes mellitus
SNOMED CT,420279001,Renal disorder due to type 2 diabetes mellitus
SNOMED CT,41911000119107,Glaucoma due to type 2 diabetes mellitus
SNOMED CT,368581000119106,Neuropathy due to type 2 diabetes mellitus
SNOMED CT,368521000119107,Disorder of nerve co-occurrent and due to type 1 diabetes mellitus
SNOMED CT,368101000119109,Diabetes mellitus type 2 with periodontal disease
ICD9CM,366.41,Diabetic cataract
ICD10CM,E13.621,Other specified diabetes mellitus with foot ulcer
ICD10CM,E13.620,Other specified diabetes mellitus with diabetic dermatitis
ICD10CM,E13.618,Other specified diabetes mellitus with other diabetic arthropathy
ICD10CM,E13.610,Other specified diabetes mellitus with diabetic neuropathic arthropathy
ICD10CM,E13.59,Other specified diabetes mellitus with other circulatory complications
ICD10CM,E13.52,Other specified diabetes mellitus with diabetic peripheral angiopathy with gangrene
ICD10CM,E13.51,Other specified diabetes mellitus with diabetic peripheral angiopathy without gangrene
ICD10CM,E13.49,Other specified diabetes mellitus with other diabetic neurological complication
ICD10CM,E13.44,Other specified diabetes mellitus with diabetic amyotrophy
ICD10CM,E13.43,Other specified diabetes mellitus with diabetic autonomic (poly)neuropathy
ICD10CM,E13.42,Other specified diabetes mellitus with diabetic polyneuropathy
ICD10CM,E13.40,"Other specified diabetes mellitus with diabetic neuropathy, unspecified"
ICD10CM,E13.39,Other specified diabetes mellitus with other diabetic ophthalmic complication
ICD10CM,E13.37X9,"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye"
ICD10CM,E13.37X3,"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral"
ICD10CM,E13.37X2,"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, left eye"
ICD10CM,E13.37X1,"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, right eye"
ICD10CM,E13.36,Other specified diabetes mellitus with diabetic cataract
ICD10CM,E13.3599,"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E13.3593,"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E13.3592,"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E13.3591,"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E13.359,Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema
ICD10CM,E13.3559,"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye"
ICD10CM,E13.3553,"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, bilateral"
ICD10CM,E13.3552,"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, left eye"
ICD10CM,E13.3551,"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, right eye"
ICD10CM,E13.3549,"Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye"
ICD10CM,E13.3543,"Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral"
ICD10CM,E13.3542,"Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye"
ICD10CM,E13.3541,"Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye"
ICD10CM,E13.3539,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye"
ICD10CM,E13.3533,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral"
ICD10CM,E13.3532,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye"
ICD10CM,E13.3531,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye"
ICD10CM,E13.3529,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye"
ICD10CM,E13.3523,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral"
ICD10CM,E13.3522,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye"
ICD10CM,E13.3521,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye"
ICD10CM,E13.3519,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E13.3513,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E13.3512,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E13.3511,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye"
ICD10CM,E13.351,Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema
ICD10CM,E13.3499,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E13.3493,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E13.3492,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E13.3491,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E13.349,Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema
ICD10CM,E13.3419,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E13.41,Other specified diabetes mellitus with diabetic mononeuropathy
ICD10CM,E13.3413,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E13.3412,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E13.3411,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye"
ICD10CM,E13.341,Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema
